时间	SysStep	SysStep名	故障	急停	模式	冷媒类型	1#压机1	1#压机2	1#翅片1	1#翅片2	1#排气1	1#排气2	1#吸气1	1#吸气2	1#过热度1	1#过热度2	1#外EEV步1	1#外EEV步2	1#外EEV目1	1#外EEV目2	1#高压1	1#低压1	1#高压2	1#低压2	1#蒸发1	1#蒸发2	2#压机1	2#压机2	2#翅片1	2#翅片2	2#排气1	2#排气2	2#吸气1	2#吸气2	2#过热度1	2#过热度2	2#外EEV步1	2#外EEV步2	2#外EEV目1	2#外EEV目2	2#高压1	2#低压1	2#高压2	2#低压2	2#蒸发1	2#蒸发2	1#E(K)1	1#步数1	1#E(K)2	1#步数2	2#E(K)1	2#步数1	2#E(K)2	2#步数2	脉冲总数	开度上限	扫描周期	Y设定	YD	KP	TI	TD	限步	化霜开度	起始开度	目标台数	命令A1	命令A2	调度号	内目标1	内目标2	内目标3	内目标4	内目标5	内目标6	内目标7	内目标8	内当前1	内当前2	内当前3	内当前4	内当前5	内当前6	内当前7	内当前8	ON1	ON2	ON3	ON4	ON5	ON6	ON7	ON8
15:37:31	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:37:33	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:37:35	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:37:37	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:37:39	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:37:41	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:37:43	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:37:45	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15:37:47	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	725	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	0	200	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:37:49	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	725	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	0	200	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:37:51	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	725	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	0	200	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:37:53	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	725	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:37:55	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	725	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:37:57	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	725	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:37:59	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:38:01	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:38:03	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:38:05	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:38:07	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:38:09	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:38:11	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:38:13	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:38:15	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:38:17	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:38:19	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	0	99	200	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
15:38:21	2	运行	0	0	制冷	R410A	0	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	1	200	200	0	0	0	0	0	0	200	24	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:23	2	运行	0	0	制冷	R410A	2	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	1	200	200	0	0	0	0	0	0	200	84	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:25	2	运行	0	0	制冷	R410A	2	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	1	200	200	0	0	0	0	0	0	200	144	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:27	2	运行	0	0	制冷	R410A	2	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	1	195	200	0	0	0	0	0	0	195	191	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:29	2	运行	0	0	制冷	R410A	2	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	195	200	0	0	0	0	0	0	195	200	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:31	2	运行	0	0	制冷	R410A	2	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	190	200	0	0	0	0	0	0	190	200	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:33	2	运行	0	0	制冷	R410A	2	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	190	200	0	0	0	0	0	0	190	200	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:35	2	运行	0	0	制冷	R410A	2	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	190	200	0	0	0	0	0	0	190	200	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:37	2	运行	0	0	制冷	R410A	2	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	189	200	0	0	0	0	0	0	189	200	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:39	2	运行	0	0	制冷	R410A	2	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	189	200	0	0	0	0	0	0	189	200	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:41	2	运行	0	0	制冷	R410A	2	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	187	200	0	0	0	0	0	0	187	200	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:43	2	运行	0	0	制冷	R410A	2	0	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	96	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	187	200	0	0	0	0	0	0	187	200	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:45	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	187	200	0	0	0	0	0	0	187	200	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:47	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	185	200	0	0	0	0	0	0	185	200	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:49	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	185	195	0	0	0	0	0	0	185	195	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:51	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	183	195	0	0	0	0	0	0	183	195	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:53	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	183	195	0	0	0	0	0	0	183	195	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:55	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1116	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	183	190	0	0	0	0	0	0	183	190	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:57	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	181	190	0	0	0	0	0	0	181	190	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:38:59	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	181	189	0	0	0	0	0	0	181	189	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:01	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	179	189	0	0	0	0	0	0	179	189	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:03	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	179	189	0	0	0	0	0	0	179	189	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:05	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	179	187	0	0	0	0	0	0	179	187	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:07	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	706	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	177	187	0	0	0	0	0	0	177	187	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:09	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	177	185	0	0	0	0	0	0	177	185	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:11	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	175	185	0	0	0	0	0	0	175	185	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:13	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	175	185	0	0	0	0	0	0	175	185	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:15	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	175	183	0	0	0	0	0	0	175	183	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:17	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	173	183	0	0	0	0	0	0	173	183	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:19	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1124	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	173	181	0	0	0	0	0	0	173	181	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:21	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	171	181	0	0	0	0	0	0	171	181	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:23	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	2	1	1	99	171	181	0	0	0	0	0	0	171	181	0	0	0	0	0	0	1	1	0	0	0	0	0	0
15:39:25	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	2	171	179	200	0	0	0	0	0	171	179	17	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:27	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	2	169	179	200	0	0	0	0	0	169	179	66	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:29	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	2	169	177	200	0	0	0	0	0	169	179	133	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:31	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	709	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	167	177	200	0	0	0	0	0	167	177	158	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:33	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	167	177	200	0	0	0	0	0	167	177	200	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:35	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	167	175	200	0	0	0	0	0	167	175	200	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:37	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	165	175	200	0	0	0	0	0	165	175	200	0	0	0	0	0	1	1	1	0	0	0	0	0
15:39:39	2	运行	0	0	制冷	R410A	2	2	107	128	296	415	114	114	-27	-27	0	0	0	0	721	1123	721	1122	141	141	0	0	92	97	228	281	124	122	-14	-16	0	0	0	0	703	1113	706	1114	138	138	0	0	0	0	0	0	0	0	500	500	5	50	20	5	100	0	20	350	200	3	1	1	99	165	173	200	0	0	0	0	0	165	173	200	0	0	0	0	0	1	1	1	0	0	0	0	0
